col1,col2,Cluster
292872.00,896822.00,cluster_10
261896.00,897475.00,cluster_10
269723.00,849664.00,cluster_10
243941.00,843256.00,cluster_10
249370.00,872804.00,cluster_10
237120.00,856814.00,cluster_10
257472.00,849587.00,cluster_10
253703.00,834676.00,cluster_10
238080.00,830689.00,cluster_10
225991.00,869734.00,cluster_10
231781.00,799444.00,cluster_10
296892.00,901182.00,cluster_10
234604.00,822462.00,cluster_10
241473.00,860854.00,cluster_10
219864.00,842635.00,cluster_10
235901.00,856563.00,cluster_10
207217.00,878249.00,cluster_10
256949.00,820470.00,cluster_10
204597.00,863162.00,cluster_10
325275.00,866433.00,cluster_10
239344.00,814789.00,cluster_10
187894.00,871219.00,cluster_10
259973.00,862559.00,cluster_10
189752.00,865463.00,cluster_10
245707.00,844466.00,cluster_10
188480.00,870646.00,cluster_10
305915.00,854818.00,cluster_10
242443.00,851797.00,cluster_10
227138.00,824372.00,cluster_10
229970.00,878786.00,cluster_10
281971.00,825246.00,cluster_10
241166.00,845204.00,cluster_10
225846.00,874086.00,cluster_10
284077.00,905181.00,cluster_10
258975.00,837353.00,cluster_10
241972.00,840749.00,cluster_10
245602.00,857160.00,cluster_10
227363.00,836593.00,cluster_10
257926.00,936947.00,cluster_10
237689.00,839510.00,cluster_10
267799.00,847911.00,cluster_10
207552.00,772091.00,cluster_10
201567.00,881003.00,cluster_10
265125.00,820661.00,cluster_10
273165.00,852766.00,cluster_10
290210.00,818593.00,cluster_10
256487.00,868899.00,cluster_10
271395.00,862063.00,cluster_10
251958.00,886571.00,cluster_10
249253.00,856047.00,cluster_10
268289.00,878265.00,cluster_10
295375.00,861990.00,cluster_10
256316.00,818886.00,cluster_10
246470.00,842932.00,cluster_10
314666.00,849163.00,cluster_10
298979.00,774144.00,cluster_10
192885.00,887667.00,cluster_10
227819.00,900986.00,cluster_10
250003.00,859517.00,cluster_10
249857.00,844975.00,cluster_10
218369.00,851387.00,cluster_10
252586.00,806474.00,cluster_10
283017.00,850861.00,cluster_10
228095.00,843338.00,cluster_10
266980.00,825990.00,cluster_10
241381.00,844402.00,cluster_10
294053.00,878220.00,cluster_10
253339.00,750941.00,cluster_10
241413.00,845029.00,cluster_10
294326.00,807584.00,cluster_10
257856.00,846423.00,cluster_10
248210.00,886338.00,cluster_10
216846.00,737568.00,cluster_10
244743.00,830888.00,cluster_10
277055.00,860813.00,cluster_10
279923.00,805957.00,cluster_10
235041.00,823732.00,cluster_10
238524.00,842928.00,cluster_10
246453.00,883061.00,cluster_10
260590.00,827955.00,cluster_10
274554.00,845338.00,cluster_10
245254.00,907991.00,cluster_10
299821.00,866288.00,cluster_10
261120.00,804153.00,cluster_10
246729.00,879602.00,cluster_10
240308.00,844341.00,cluster_10
220620.00,819091.00,cluster_10
268926.00,813783.00,cluster_10
234219.00,845270.00,cluster_10
188424.00,849785.00,cluster_10
240171.00,843940.00,cluster_10
163766.00,859386.00,cluster_10
191257.00,802651.00,cluster_10
224852.00,934148.00,cluster_10
261093.00,844962.00,cluster_10
228711.00,848090.00,cluster_10
183478.00,851724.00,cluster_10
201080.00,823689.00,cluster_10
118590.00,857150.00,cluster_10
264798.00,767716.00,cluster_10
313609.00,860065.00,cluster_10
232246.00,844226.00,cluster_10
237757.00,834092.00,cluster_10
222682.00,806314.00,cluster_10
243331.00,844022.00,cluster_10
197362.00,870337.00,cluster_10
229857.00,843917.00,cluster_10
244257.00,776516.00,cluster_10
224083.00,852922.00,cluster_10
309399.00,838744.00,cluster_10
271205.00,817620.00,cluster_10
242247.00,864253.00,cluster_10
235337.00,831592.00,cluster_10
232357.00,810798.00,cluster_10
252199.00,828023.00,cluster_10
267049.00,950249.00,cluster_10
245678.00,821691.00,cluster_10
241138.00,844374.00,cluster_10
246182.00,840370.00,cluster_10
264175.00,824349.00,cluster_10
266977.00,887963.00,cluster_10
274685.00,883097.00,cluster_10
244260.00,847060.00,cluster_10
256073.00,917590.00,cluster_10
258416.00,835432.00,cluster_10
241687.00,844256.00,cluster_10
282603.00,846165.00,cluster_10
228032.00,893055.00,cluster_10
226949.00,889283.00,cluster_10
264274.00,813041.00,cluster_10
139601.00,914203.00,cluster_10
229131.00,842806.00,cluster_10
236274.00,861302.00,cluster_10
261819.00,863523.00,cluster_10
200005.00,825237.00,cluster_10
310591.00,841778.00,cluster_10
244049.00,817710.00,cluster_10
235022.00,911236.00,cluster_10
256512.00,837094.00,cluster_10
236495.00,861569.00,cluster_10
256889.00,880721.00,cluster_10
258528.00,856273.00,cluster_10
233284.00,860085.00,cluster_10
257480.00,849037.00,cluster_10
269354.00,811847.00,cluster_10
222445.00,891438.00,cluster_10
222356.00,840843.00,cluster_10
236207.00,886769.00,cluster_10
174371.00,864697.00,cluster_10
159683.00,838958.00,cluster_10
237750.00,837381.00,cluster_10
241545.00,838673.00,cluster_10
256082.00,831969.00,cluster_10
246468.00,838071.00,cluster_10
205919.00,844377.00,cluster_10
266111.00,813259.00,cluster_10
244246.00,847589.00,cluster_10
244899.00,812192.00,cluster_10
219316.00,898830.00,cluster_10
251866.00,864044.00,cluster_10
238308.00,790723.00,cluster_10
209264.00,836661.00,cluster_10
242519.00,845811.00,cluster_10
351883.00,890475.00,cluster_10
278929.00,842054.00,cluster_10
244027.00,850132.00,cluster_10
248570.00,843156.00,cluster_10
224681.00,858432.00,cluster_10
210276.00,824826.00,cluster_10
220884.00,916718.00,cluster_10
240846.00,841609.00,cluster_10
257093.00,801567.00,cluster_10
236749.00,813868.00,cluster_10
332237.00,911313.00,cluster_10
288954.00,846991.00,cluster_10
238084.00,844799.00,cluster_10
236431.00,844100.00,cluster_10
299772.00,828655.00,cluster_10
241633.00,846949.00,cluster_10
230107.00,858332.00,cluster_10
256216.00,903741.00,cluster_10
258135.00,880184.00,cluster_10
232331.00,872896.00,cluster_10
183583.00,787453.00,cluster_10
264293.00,890923.00,cluster_10
213208.00,833959.00,cluster_10
224288.00,931476.00,cluster_10
261622.00,869706.00,cluster_10
297183.00,841456.00,cluster_10
241849.00,815141.00,cluster_10
308616.00,811021.00,cluster_10
220931.00,876605.00,cluster_10
289719.00,866638.00,cluster_10
233931.00,838374.00,cluster_10
224694.00,848663.00,cluster_10
240645.00,855514.00,cluster_10
229567.00,855332.00,cluster_10
247613.00,815836.00,cluster_10
239387.00,847822.00,cluster_10
257788.00,880587.00,cluster_10
245532.00,846331.00,cluster_10
224241.00,828996.00,cluster_10
227582.00,856861.00,cluster_10
244618.00,845420.00,cluster_10
213775.00,841758.00,cluster_10
243511.00,830743.00,cluster_10
244799.00,841688.00,cluster_10
216061.00,848623.00,cluster_10
294492.00,832336.00,cluster_10
248931.00,844960.00,cluster_10
267478.00,894783.00,cluster_10
228715.00,837572.00,cluster_10
269483.00,848608.00,cluster_10
248276.00,844455.00,cluster_10
236987.00,881080.00,cluster_10
223732.00,826580.00,cluster_10
230149.00,886583.00,cluster_10
265299.00,859533.00,cluster_10
181803.00,799487.00,cluster_10
247210.00,859012.00,cluster_10
261633.00,773355.00,cluster_10
262370.00,891499.00,cluster_10
250394.00,847577.00,cluster_10
222019.00,839774.00,cluster_10
238328.00,770068.00,cluster_10
208941.00,860169.00,cluster_10
238714.00,858826.00,cluster_10
241005.00,825301.00,cluster_10
270742.00,847836.00,cluster_10
238492.00,833394.00,cluster_10
312726.00,853829.00,cluster_10
286663.00,846902.00,cluster_10
261796.00,819395.00,cluster_10
253890.00,807676.00,cluster_10
242415.00,844335.00,cluster_10
134134.00,842630.00,cluster_10
163956.00,833732.00,cluster_10
250359.00,849451.00,cluster_10
295357.00,842293.00,cluster_10
218942.00,848326.00,cluster_10
205466.00,778884.00,cluster_10
253899.00,862843.00,cluster_10
244966.00,841126.00,cluster_10
208494.00,850615.00,cluster_10
221126.00,837878.00,cluster_10
271093.00,861412.00,cluster_10
216543.00,842952.00,cluster_10
255185.00,825960.00,cluster_10
251070.00,877802.00,cluster_10
264565.00,859237.00,cluster_10
228611.00,836717.00,cluster_10
228517.00,837056.00,cluster_10
198583.00,860431.00,cluster_10
215976.00,836025.00,cluster_10
254411.00,848090.00,cluster_10
168036.00,807011.00,cluster_10
292194.00,906490.00,cluster_10
243951.00,865415.00,cluster_10
260922.00,785987.00,cluster_10
245740.00,814541.00,cluster_10
317675.00,838127.00,cluster_10
274505.00,864723.00,cluster_10
230049.00,865536.00,cluster_10
235084.00,818866.00,cluster_10
172690.00,847721.00,cluster_10
221706.00,875060.00,cluster_10
236740.00,853169.00,cluster_10
298800.00,824277.00,cluster_10
265246.00,889333.00,cluster_10
219498.00,851932.00,cluster_10
247484.00,846372.00,cluster_10
288675.00,919879.00,cluster_10
229280.00,813483.00,cluster_10
282622.00,879222.00,cluster_10
307300.00,836132.00,cluster_10
238260.00,882489.00,cluster_10
219049.00,825171.00,cluster_10
219321.00,848396.00,cluster_10
240028.00,849354.00,cluster_10
212009.00,864463.00,cluster_10
246857.00,852483.00,cluster_10
245118.00,811283.00,cluster_10
247855.00,794626.00,cluster_10
253655.00,821946.00,cluster_10
241475.00,850889.00,cluster_10
210162.00,860529.00,cluster_10
204922.00,854068.00,cluster_10
225567.00,853078.00,cluster_10
245258.00,799882.00,cluster_10
257134.00,845851.00,cluster_10
187314.00,815820.00,cluster_10
294275.00,174786.00,cluster_13
329428.00,66056.00,cluster_13
325938.00,164475.00,cluster_13
253129.00,154296.00,cluster_13
319838.00,170383.00,cluster_13
240213.00,118409.00,cluster_13
283784.00,178305.00,cluster_13
376613.00,159699.00,cluster_13
338717.00,181582.00,cluster_13
304283.00,183656.00,cluster_13
314519.00,146787.00,cluster_13
270899.00,175377.00,cluster_13
291228.00,101272.00,cluster_13
291170.00,110147.00,cluster_13
321522.00,163852.00,cluster_13
202627.00,179376.00,cluster_8
307913.00,91419.00,cluster_13
311093.00,169734.00,cluster_13
321775.00,164846.00,cluster_13
294832.00,124284.00,cluster_13
295537.00,91032.00,cluster_13
383044.00,180418.00,cluster_13
338570.00,192256.00,cluster_13
337894.00,175289.00,cluster_13
359796.00,165920.00,cluster_13
316263.00,163806.00,cluster_13
320972.00,170417.00,cluster_13
277860.00,111893.00,cluster_13
367806.00,123963.00,cluster_13
359352.00,162962.00,cluster_13
350964.00,149159.00,cluster_13
332201.00,181702.00,cluster_13
287966.00,150135.00,cluster_13
346942.00,152780.00,cluster_13
232784.00,169847.00,cluster_13
292492.00,99170.00,cluster_13
334529.00,166765.00,cluster_13
363208.00,238649.00,cluster_13
196795.00,190277.00,cluster_8
353333.00,113156.00,cluster_13
373191.00,88470.00,cluster_13
333789.00,151168.00,cluster_13
339732.00,163158.00,cluster_13
321822.00,187102.00,cluster_13
276792.00,141848.00,cluster_13
308044.00,164482.00,cluster_13
311328.00,159477.00,cluster_13
383052.00,89061.00,cluster_13
316820.00,150304.00,cluster_13
314479.00,178821.00,cluster_13
310824.00,144943.00,cluster_13
333143.00,200298.00,cluster_13
300672.00,175844.00,cluster_13
339482.00,151261.00,cluster_13
319208.00,164182.00,cluster_13
321645.00,164662.00,cluster_13
308763.00,166511.00,cluster_13
308066.00,145825.00,cluster_13
360143.00,155270.00,cluster_13
348893.00,195430.00,cluster_13
319283.00,158983.00,cluster_13
332284.00,194186.00,cluster_13
292402.00,184441.00,cluster_13
361227.00,221878.00,cluster_13
313573.00,109221.00,cluster_13
310693.00,154278.00,cluster_13
344482.00,215846.00,cluster_13
358652.00,186358.00,cluster_13
330533.00,214555.00,cluster_13
320400.00,160020.00,cluster_13
267662.00,127175.00,cluster_13
396583.00,82842.00,cluster_13
292193.00,125417.00,cluster_13
324121.00,96346.00,cluster_13
321344.00,166633.00,cluster_13
234837.00,151054.00,cluster_13
368060.00,76739.00,cluster_13
347050.00,150472.00,cluster_13
245783.00,109229.00,cluster_13
400550.00,144359.00,cluster_13
343217.00,153037.00,cluster_13
315488.00,160339.00,cluster_13
347406.00,155708.00,cluster_13
336845.00,172750.00,cluster_13
357014.00,148222.00,cluster_13
331862.00,169092.00,cluster_13
322140.00,165212.00,cluster_13
363075.00,162238.00,cluster_13
318738.00,182134.00,cluster_13
346717.00,178180.00,cluster_13
311819.00,140674.00,cluster_13
332032.00,157725.00,cluster_13
301983.00,173386.00,cluster_13
321556.00,163352.00,cluster_13
315830.00,102777.00,cluster_13
312275.00,145173.00,cluster_13
325861.00,203058.00,cluster_13
360703.00,150999.00,cluster_13
345976.00,148333.00,cluster_13
320210.00,191459.00,cluster_13
318665.00,158107.00,cluster_13
425563.00,163524.00,cluster_13
264427.00,188193.00,cluster_13
348177.00,179526.00,cluster_13
265430.00,151883.00,cluster_13
320718.00,158610.00,cluster_13
380609.00,185976.00,cluster_13
345234.00,188822.00,cluster_13
362027.00,150348.00,cluster_13
300294.00,178772.00,cluster_13
315963.00,174031.00,cluster_13
333787.00,189423.00,cluster_13
337343.00,156614.00,cluster_13
334812.00,137431.00,cluster_13
347492.00,153416.00,cluster_13
324518.00,167369.00,cluster_13
353991.00,193997.00,cluster_13
274321.00,219665.00,cluster_13
335476.00,183897.00,cluster_13
300021.00,159185.00,cluster_13
384591.00,137729.00,cluster_13
320000.00,162605.00,cluster_13
268938.00,211870.00,cluster_13
366146.00,196571.00,cluster_13
356280.00,185198.00,cluster_13
325767.00,164095.00,cluster_13
350480.00,214608.00,cluster_13
314791.00,163370.00,cluster_13
302582.00,134124.00,cluster_13
328851.00,147002.00,cluster_13
347039.00,195468.00,cluster_13
289531.00,145743.00,cluster_13
343018.00,239960.00,cluster_13
271123.00,163465.00,cluster_13
326959.00,154655.00,cluster_13
332307.00,189590.00,cluster_13
310529.00,141617.00,cluster_13
380281.00,205779.00,cluster_13
411606.00,137378.00,cluster_13
348191.00,165419.00,cluster_13
305292.00,175260.00,cluster_13
256120.00,141529.00,cluster_13
390934.00,170420.00,cluster_13
358562.00,112650.00,cluster_13
355499.00,224982.00,cluster_13
363437.00,77975.00,cluster_13
232043.00,177614.00,cluster_8
246753.00,175170.00,cluster_13
327204.00,152871.00,cluster_13
371685.00,151612.00,cluster_13
291723.00,177824.00,cluster_13
324488.00,180658.00,cluster_13
340048.00,131847.00,cluster_13
295311.00,115000.00,cluster_13
239495.00,163949.00,cluster_13
267521.00,119941.00,cluster_13
401396.00,125431.00,cluster_13
260930.00,184935.00,cluster_13
336085.00,170252.00,cluster_13
291782.00,159562.00,cluster_13
307616.00,207295.00,cluster_13
352910.00,145624.00,cluster_13
294653.00,104623.00,cluster_13
372883.00,222824.00,cluster_13
318707.00,160697.00,cluster_13
281548.00,175184.00,cluster_13
307747.00,128551.00,cluster_13
336991.00,217448.00,cluster_13
270233.00,195701.00,cluster_13
433100.00,134861.00,cluster_13
311433.00,134432.00,cluster_13
375353.00,117180.00,cluster_13
315146.00,160782.00,cluster_13
311163.00,166821.00,cluster_13
305333.00,171939.00,cluster_13
332470.00,161202.00,cluster_13
302266.00,185591.00,cluster_13
370775.00,144355.00,cluster_13
314552.00,151035.00,cluster_13
343145.00,172236.00,cluster_13
331212.00,162496.00,cluster_13
299460.00,144708.00,cluster_13
383894.00,179880.00,cluster_13
345703.00,149860.00,cluster_13
331381.00,162660.00,cluster_13
344364.00,213940.00,cluster_13
378347.00,144880.00,cluster_13
322789.00,137560.00,cluster_13
328425.00,159826.00,cluster_13
341137.00,78287.00,cluster_13
317771.00,154916.00,cluster_13
336266.00,148507.00,cluster_13
342066.00,119083.00,cluster_13
297177.00,88467.00,cluster_13
280519.00,165350.00,cluster_13
305901.00,166656.00,cluster_13
284757.00,175853.00,cluster_13
281732.00,221764.00,cluster_13
321262.00,178491.00,cluster_13
344710.00,213543.00,cluster_13
311408.00,168232.00,cluster_13
356500.00,188114.00,cluster_13
304376.00,222294.00,cluster_13
278116.00,185472.00,cluster_13
247892.00,115217.00,cluster_13
306326.00,164202.00,cluster_13
311516.00,94189.00,cluster_13
323747.00,163351.00,cluster_13
321778.00,158339.00,cluster_13
309501.00,166931.00,cluster_13
333942.00,143344.00,cluster_13
339393.00,209145.00,cluster_13
340996.00,170964.00,cluster_13
315333.00,144566.00,cluster_13
332853.00,168141.00,cluster_13
290958.00,168323.00,cluster_13
297731.00,175876.00,cluster_13
280274.00,182662.00,cluster_13
306540.00,193434.00,cluster_13
319155.00,159850.00,cluster_13
355168.00,114823.00,cluster_13
270201.00,236813.00,cluster_8
347630.00,120931.00,cluster_13
446538.00,180119.00,cluster_13
371052.00,147369.00,cluster_13
403365.00,215735.00,cluster_13
258201.00,153095.00,cluster_13
335121.00,214149.00,cluster_13
283786.00,133973.00,cluster_13
353951.00,133923.00,cluster_13
345069.00,165968.00,cluster_13
367079.00,183232.00,cluster_13
363932.00,228249.00,cluster_13
354132.00,161850.00,cluster_13
390538.00,157197.00,cluster_13
333805.00,148479.00,cluster_13
325344.00,159885.00,cluster_13
323905.00,168029.00,cluster_13
274495.00,182470.00,cluster_13
309684.00,150076.00,cluster_13
381617.00,157000.00,cluster_13
322841.00,169735.00,cluster_13
359520.00,132845.00,cluster_13
249616.00,144446.00,cluster_13
321620.00,169950.00,cluster_13
415495.00,116126.00,cluster_13
335742.00,196692.00,cluster_13
271424.00,251323.00,cluster_8
340066.00,152500.00,cluster_13
327734.00,163585.00,cluster_13
346079.00,220993.00,cluster_13
276741.00,143844.00,cluster_13
377042.00,182019.00,cluster_13
400055.00,131725.00,cluster_13
332246.00,172932.00,cluster_13
310386.00,171068.00,cluster_13
327569.00,158418.00,cluster_13
324444.00,166910.00,cluster_13
317217.00,163896.00,cluster_13
270404.00,183080.00,cluster_13
277512.00,151920.00,cluster_13
324966.00,170021.00,cluster_13
306421.00,145493.00,cluster_13
382419.00,110392.00,cluster_13
318266.00,171979.00,cluster_13
321245.00,141627.00,cluster_13
318192.00,170844.00,cluster_13
320821.00,165455.00,cluster_13
329029.00,204399.00,cluster_13
311065.00,219934.00,cluster_13
287127.00,192494.00,cluster_13
283571.00,109326.00,cluster_13
308748.00,199866.00,cluster_13
369490.00,164369.00,cluster_13
270729.00,67329.00,cluster_13
279010.00,181792.00,cluster_13
282957.00,179982.00,cluster_13
308489.00,145929.00,cluster_13
327927.00,168535.00,cluster_13
327022.00,161396.00,cluster_13
376557.00,109320.00,cluster_13
248427.00,146381.00,cluster_13
321182.00,150806.00,cluster_13
312337.00,154488.00,cluster_13
268518.00,181514.00,cluster_13
285865.00,167818.00,cluster_13
279251.00,184486.00,cluster_13
306042.00,66361.00,cluster_13
318215.00,180010.00,cluster_13
293978.00,197091.00,cluster_13
338044.00,233264.00,cluster_13
293864.00,241877.00,cluster_13
344380.00,183817.00,cluster_13
316257.00,171544.00,cluster_13
248779.00,111087.00,cluster_13
313783.00,177198.00,cluster_13
415534.00,110526.00,cluster_13
296164.00,96874.00,cluster_13
315670.00,160928.00,cluster_13
339137.00,160334.00,cluster_13
290700.00,196285.00,cluster_13
307107.00,174760.00,cluster_13
325279.00,168587.00,cluster_13
328423.00,161604.00,cluster_13
333883.00,276840.00,cluster_13
308555.00,134011.00,cluster_13
322101.00,164171.00,cluster_13
306357.00,123397.00,cluster_13
292931.00,125341.00,cluster_13
284378.00,223470.00,cluster_13
335003.00,151395.00,cluster_13
267212.00,158699.00,cluster_13
343851.00,193618.00,cluster_13
296627.00,93375.00,cluster_13
334980.00,143900.00,cluster_13
335235.00,180161.00,cluster_13
360945.00,167952.00,cluster_13
257841.00,193878.00,cluster_13
275288.00,212315.00,cluster_13
331798.00,143962.00,cluster_13
333937.00,51121.00,cluster_13
328775.00,156501.00,cluster_13
319829.00,168353.00,cluster_13
293201.00,192871.00,cluster_13
327608.00,177638.00,cluster_13
332562.00,174699.00,cluster_13
348815.00,150017.00,cluster_13
312227.00,159417.00,cluster_13
324337.00,162686.00,cluster_13
323329.00,93955.00,cluster_13
291973.00,127483.00,cluster_13
258779.00,106777.00,cluster_13
325360.00,134919.00,cluster_13
267264.00,153034.00,cluster_13
312421.00,170617.00,cluster_13
293350.00,175997.00,cluster_13
275459.00,190178.00,cluster_13
244344.00,185382.00,cluster_13
252845.00,181181.00,cluster_13
357923.00,192120.00,cluster_13
382720.00,263255.00,cluster_13
326040.00,156509.00,cluster_13
165104.00,543395.00,cluster_6
139903.00,592241.00,cluster_6
132705.00,557674.00,cluster_6
114311.00,601605.00,cluster_6
102460.00,533057.00,cluster_6
185935.00,554627.00,cluster_6
123441.00,594415.00,cluster_6
97216.00,564094.00,cluster_6
110948.00,539533.00,cluster_6
101553.00,517715.00,cluster_6
133023.00,574572.00,cluster_6
144570.00,573936.00,cluster_6
136531.00,557658.00,cluster_6
173576.00,507309.00,cluster_6
179189.00,536028.00,cluster_6
141238.00,557986.00,cluster_6
156430.00,615117.00,cluster_6
69169.00,631490.00,cluster_6
31842.00,565765.00,cluster_6
144620.00,575370.00,cluster_6
155899.00,561715.00,cluster_6
137451.00,555339.00,cluster_6
68388.00,574380.00,cluster_6
166290.00,521714.00,cluster_6
210499.00,526471.00,cluster_6
148319.00,584541.00,cluster_6
135336.00,552552.00,cluster_6
136606.00,562296.00,cluster_6
136301.00,569544.00,cluster_6
119386.00,620549.00,cluster_6
139212.00,557713.00,cluster_6
84501.00,604671.00,cluster_6
176602.00,574552.00,cluster_6
105945.00,528795.00,cluster_6
140989.00,537156.00,cluster_6
138449.00,555969.00,cluster_6
128669.00,574591.00,cluster_6
95749.00,602775.00,cluster_6
139460.00,557260.00,cluster_6
130440.00,562623.00,cluster_6
147885.00,527813.00,cluster_6
58190.00,608304.00,cluster_6
151701.00,574146.00,cluster_6
148385.00,538149.00,cluster_6
142668.00,544976.00,cluster_6
145251.00,553486.00,cluster_6
142265.00,546135.00,cluster_6
202913.00,525966.00,cluster_6
192564.00,547558.00,cluster_6
179240.00,577011.00,cluster_6
182840.00,584262.00,cluster_6
144242.00,557674.00,cluster_6
135849.00,550612.00,cluster_6
101427.00,615890.00,cluster_6
143265.00,548387.00,cluster_6
112379.00,547679.00,cluster_6
137347.00,622867.00,cluster_6
139146.00,569516.00,cluster_6
125756.00,579609.00,cluster_6
77109.00,512651.00,cluster_6
138073.00,556272.00,cluster_6
202547.00,601240.00,cluster_6
19835.00,570290.00,cluster_6
118137.00,579149.00,cluster_6
201324.00,574588.00,cluster_6
113259.00,568684.00,cluster_6
139052.00,610320.00,cluster_6
177246.00,571940.00,cluster_6
107972.00,601191.00,cluster_6
138199.00,541774.00,cluster_6
220156.00,589643.00,cluster_6
137787.00,566189.00,cluster_6
138122.00,557230.00,cluster_6
93136.00,613387.00,cluster_6
154620.00,576738.00,cluster_6
131523.00,568207.00,cluster_6
136967.00,565662.00,cluster_6
142886.00,556511.00,cluster_6
125005.00,540340.00,cluster_6
138965.00,558201.00,cluster_6
139474.00,569485.00,cluster_6
171471.00,576787.00,cluster_6
157138.00,565993.00,cluster_6
198294.00,552987.00,cluster_6
136078.00,547418.00,cluster_6
140164.00,531093.00,cluster_6
156003.00,502860.00,cluster_6
67867.00,545392.00,cluster_6
133780.00,533275.00,cluster_6
116142.00,550919.00,cluster_6
148510.00,579793.00,cluster_6
179224.00,584189.00,cluster_6
149906.00,546909.00,cluster_6
29760.00,557873.00,cluster_6
115287.00,602637.00,cluster_6
206561.00,574789.00,cluster_6
108651.00,521409.00,cluster_6
115905.00,560139.00,cluster_6
127373.00,549518.00,cluster_6
141699.00,530028.00,cluster_6
141641.00,557376.00,cluster_6
111855.00,531542.00,cluster_6
136580.00,553967.00,cluster_6
137516.00,556818.00,cluster_6
179793.00,483378.00,cluster_6
105568.00,584102.00,cluster_6
125840.00,520239.00,cluster_6
117212.00,565692.00,cluster_6
140717.00,554093.00,cluster_6
139033.00,593287.00,cluster_6
172882.00,571145.00,cluster_6
104862.00,608089.00,cluster_6
158366.00,537970.00,cluster_6
138525.00,534268.00,cluster_6
69565.00,599820.00,cluster_6
94571.00,528963.00,cluster_6
153185.00,562792.00,cluster_6
147599.00,513563.00,cluster_6
223226.00,546198.00,cluster_6
143879.00,536650.00,cluster_6
151099.00,518008.00,cluster_6
109317.00,531425.00,cluster_6
127202.00,525948.00,cluster_6
137740.00,618961.00,cluster_6
138734.00,557713.00,cluster_6
109912.00,565003.00,cluster_6
158060.00,525533.00,cluster_6
260096.00,530550.00,cluster_11
134449.00,557556.00,cluster_6
121650.00,599844.00,cluster_6
188992.00,563992.00,cluster_6
207218.00,589497.00,cluster_6
179830.00,547383.00,cluster_6
152331.00,529689.00,cluster_6
112184.00,530469.00,cluster_6
166904.00,503121.00,cluster_6
183026.00,545377.00,cluster_6
152658.00,569277.00,cluster_6
172116.00,513383.00,cluster_6
95899.00,530846.00,cluster_6
144325.00,538991.00,cluster_6
166597.00,572855.00,cluster_6
105193.00,596017.00,cluster_6
166840.00,562425.00,cluster_6
117089.00,561455.00,cluster_6
141718.00,549576.00,cluster_6
117959.00,536156.00,cluster_6
125351.00,529954.00,cluster_6
140706.00,547367.00,cluster_6
138012.00,558263.00,cluster_6
135284.00,555664.00,cluster_6
142663.00,556520.00,cluster_6
112673.00,516997.00,cluster_6
137657.00,611252.00,cluster_6
119237.00,591137.00,cluster_6
186380.00,487625.00,cluster_6
113099.00,546732.00,cluster_6
176278.00,550602.00,cluster_6
158773.00,588778.00,cluster_6
140962.00,518168.00,cluster_6
144856.00,551807.00,cluster_6
155943.00,576199.00,cluster_6
152584.00,564548.00,cluster_6
165356.00,570715.00,cluster_6
127858.00,609681.00,cluster_6
257984.00,555707.00,cluster_11
149758.00,564768.00,cluster_6
129550.00,560106.00,cluster_6
159271.00,568953.00,cluster_6
151374.00,538387.00,cluster_6
129030.00,588495.00,cluster_6
155430.00,549012.00,cluster_6
172756.00,612694.00,cluster_6
93459.00,514032.00,cluster_6
99569.00,523174.00,cluster_6
148080.00,544056.00,cluster_6
169322.00,577938.00,cluster_6
173847.00,514665.00,cluster_6
136418.00,562926.00,cluster_6
140047.00,540043.00,cluster_6
74519.00,527539.00,cluster_6
146681.00,562995.00,cluster_6
110877.00,562558.00,cluster_6
95071.00,503965.00,cluster_6
136232.00,576477.00,cluster_6
146120.00,576624.00,cluster_6
259173.00,548593.00,cluster_11
107965.00,535173.00,cluster_6
103153.00,601002.00,cluster_6
158283.00,570550.00,cluster_6
206219.00,604081.00,cluster_6
116492.00,509399.00,cluster_6
97430.00,598804.00,cluster_6
193275.00,538687.00,cluster_6
116860.00,550810.00,cluster_6
179834.00,541387.00,cluster_6
143226.00,522375.00,cluster_6
111174.00,539350.00,cluster_6
94933.00,588147.00,cluster_6
139434.00,557410.00,cluster_6
131532.00,536658.00,cluster_6
38179.00,532155.00,cluster_6
113321.00,606322.00,cluster_6
123905.00,508486.00,cluster_6
201753.00,569116.00,cluster_6
206660.00,575002.00,cluster_6
138884.00,529162.00,cluster_6
139636.00,565984.00,cluster_6
110479.00,594587.00,cluster_6
76253.00,529394.00,cluster_6
160280.00,493497.00,cluster_6
161475.00,587507.00,cluster_6
149054.00,556986.00,cluster_6
223408.00,520131.00,cluster_6
158596.00,562634.00,cluster_6
141991.00,539522.00,cluster_6
137172.00,523482.00,cluster_6
161154.00,538355.00,cluster_6
130157.00,581286.00,cluster_6
142000.00,554964.00,cluster_6
86243.00,559135.00,cluster_6
130883.00,557824.00,cluster_6
127964.00,538935.00,cluster_6
122130.00,568886.00,cluster_6
210597.00,589836.00,cluster_6
139847.00,552015.00,cluster_6
147664.00,559632.00,cluster_6
167716.00,562762.00,cluster_6
130657.00,555545.00,cluster_6
165382.00,518876.00,cluster_6
221994.00,575146.00,cluster_6
87236.00,607429.00,cluster_6
154268.00,542573.00,cluster_6
197367.00,535989.00,cluster_6
133094.00,557996.00,cluster_6
155274.00,552551.00,cluster_6
139911.00,561185.00,cluster_6
146924.00,565933.00,cluster_6
146183.00,622188.00,cluster_6
176092.00,531921.00,cluster_6
184402.00,546549.00,cluster_6
