col1,col2,Cluster
528938.0000000,174372.0000000,cluster_13
528094.0000000,178343.0000000,cluster_13
520759.0000000,184923.0000000,cluster_13
538994.0000000,179328.0000000,cluster_13
507832.0000000,181513.0000000,cluster_13
493897.0000000,189627.0000000,cluster_13
514408.0000000,173338.0000000,cluster_13
514391.0000000,156592.0000000,cluster_13
513362.0000000,223841.0000000,cluster_13
443618.0000000,157237.0000000,cluster_13
477746.0000000,163845.0000000,cluster_13
480571.0000000,204150.0000000,cluster_13
486326.0000000,174643.0000000,cluster_13
505384.0000000,174535.0000000,cluster_13
541220.0000000,177840.0000000,cluster_13
522869.0000000,176818.0000000,cluster_13
497255.0000000,188783.0000000,cluster_13
545240.0000000,221008.0000000,cluster_13
512291.0000000,169608.0000000,cluster_13
576158.0000000,210283.0000000,cluster_13
508099.0000000,175066.0000000,cluster_13
545455.0000000,182232.0000000,cluster_13
537836.0000000,177165.0000000,cluster_13
508597.0000000,173640.0000000,cluster_13
507445.0000000,193647.0000000,cluster_13
524397.0000000,239456.0000000,cluster_13
527753.0000000,213985.0000000,cluster_13
528766.0000000,239937.0000000,cluster_13
481356.0000000,162127.0000000,cluster_13
541498.0000000,192746.0000000,cluster_13
506142.0000000,170513.0000000,cluster_13
494574.0000000,198972.0000000,cluster_13
477901.0000000,173288.0000000,cluster_13
509223.0000000,177592.0000000,cluster_13
532010.0000000,176195.0000000,cluster_13
541006.0000000,175198.0000000,cluster_13
490355.0000000,153464.0000000,cluster_13
566524.0000000,179796.0000000,cluster_13
550216.0000000,184337.0000000,cluster_13
516085.0000000,195504.0000000,cluster_13
523796.0000000,219588.0000000,cluster_13
511118.0000000,175212.0000000,cluster_13
445043.0000000,152257.0000000,cluster_13
497582.0000000,190801.0000000,cluster_13
514622.0000000,206979.0000000,cluster_13
479631.0000000,178459.0000000,cluster_13
496476.0000000,140337.0000000,cluster_13
498389.0000000,178069.0000000,cluster_13
506361.0000000,225237.0000000,cluster_13
519396.0000000,177174.0000000,cluster_13
529409.0000000,157228.0000000,cluster_13
501111.0000000,157402.0000000,cluster_13
514219.0000000,167014.0000000,cluster_13
558307.0000000,203307.0000000,cluster_13
545957.0000000,196749.0000000,cluster_13
508080.0000000,175697.0000000,cluster_13
589900.0000000,217899.0000000,cluster_3
509383.0000000,167302.0000000,cluster_13
474516.0000000,189144.0000000,cluster_13
498730.0000000,183037.0000000,cluster_13
473093.0000000,188791.0000000,cluster_13
471328.0000000,176297.0000000,cluster_13
510901.0000000,175806.0000000,cluster_13
559809.0000000,162597.0000000,cluster_13
499272.0000000,168413.0000000,cluster_13
514981.0000000,172608.0000000,cluster_13
511289.0000000,183247.0000000,cluster_13
455460.0000000,153040.0000000,cluster_13
519962.0000000,175210.0000000,cluster_13
532549.0000000,172894.0000000,cluster_13
516128.0000000,178722.0000000,cluster_13
519113.0000000,194925.0000000,cluster_13
502877.0000000,192740.0000000,cluster_13
520782.0000000,134308.0000000,cluster_13
574369.0000000,207483.0000000,cluster_13
515494.0000000,188459.0000000,cluster_13
486870.0000000,146947.0000000,cluster_13
484395.0000000,107291.0000000,cluster_13
504243.0000000,237336.0000000,cluster_13
483776.0000000,213021.0000000,cluster_13
536623.0000000,213083.0000000,cluster_13
544539.0000000,180391.0000000,cluster_13
502002.0000000,166223.0000000,cluster_13
500801.0000000,185558.0000000,cluster_13
525670.0000000,184762.0000000,cluster_13
481841.0000000,209337.0000000,cluster_13
494317.0000000,170837.0000000,cluster_13
521153.0000000,242968.0000000,cluster_13
473933.0000000,191767.0000000,cluster_13
524502.0000000,248106.0000000,cluster_13
487952.0000000,168607.0000000,cluster_13
460133.0000000,173081.0000000,cluster_13
453261.0000000,148432.0000000,cluster_13
491792.0000000,214464.0000000,cluster_13
497815.0000000,165151.0000000,cluster_13
515348.0000000,184750.0000000,cluster_13
598908.0000000,254032.0000000,cluster_3
558478.0000000,213316.0000000,cluster_13
538228.0000000,168834.0000000,cluster_13
464634.0000000,173867.0000000,cluster_13
518675.0000000,175686.0000000,cluster_13
533566.0000000,214619.0000000,cluster_13
540196.0000000,180312.0000000,cluster_13
500360.0000000,213540.0000000,cluster_13
517882.0000000,175467.0000000,cluster_13
549642.0000000,157506.0000000,cluster_13
511368.0000000,173673.0000000,cluster_13
506815.0000000,173387.0000000,cluster_13
500192.0000000,192292.0000000,cluster_13
533775.0000000,163036.0000000,cluster_13
511484.0000000,160453.0000000,cluster_13
489062.0000000,200329.0000000,cluster_13
537514.0000000,179689.0000000,cluster_13
551867.0000000,170425.0000000,cluster_13
406184.0000000,394506.0000000,cluster_5
417996.0000000,408162.0000000,cluster_5
428667.0000000,451233.0000000,cluster_5
425386.0000000,379634.0000000,cluster_5
388202.0000000,405780.0000000,cluster_5
370955.0000000,325071.0000000,cluster_5
353749.0000000,391896.0000000,cluster_5
398629.0000000,401626.0000000,cluster_5
393402.0000000,401018.0000000,cluster_5
465599.0000000,383470.0000000,cluster_5
400257.0000000,404936.0000000,cluster_5
444610.0000000,400247.0000000,cluster_5
392046.0000000,391220.0000000,cluster_5
410506.0000000,395586.0000000,cluster_5
508805.0000000,429073.0000000,cluster_5
424782.0000000,449687.0000000,cluster_5
384467.0000000,407359.0000000,cluster_5
397399.0000000,403186.0000000,cluster_5
449683.0000000,388863.0000000,cluster_5
387756.0000000,435588.0000000,cluster_5
451753.0000000,383440.0000000,cluster_5
414448.0000000,429790.0000000,cluster_5
394599.0000000,409068.0000000,cluster_5
387330.0000000,409037.0000000,cluster_5
402109.0000000,430185.0000000,cluster_5
393825.0000000,453067.0000000,cluster_5
412111.0000000,418466.0000000,cluster_5
397213.0000000,377839.0000000,cluster_5
361159.0000000,436327.0000000,cluster_5
383075.0000000,447616.0000000,cluster_5
383832.0000000,340506.0000000,cluster_5
402227.0000000,414685.0000000,cluster_5
411957.0000000,397796.0000000,cluster_5
377408.0000000,395123.0000000,cluster_5
417231.0000000,381303.0000000,cluster_5
442915.0000000,420573.0000000,cluster_5
415394.0000000,396940.0000000,cluster_5
420792.0000000,430901.0000000,cluster_5
397791.0000000,444527.0000000,cluster_5
385804.0000000,393101.0000000,cluster_5
384572.0000000,388523.0000000,cluster_5
402069.0000000,434868.0000000,cluster_5
414997.0000000,432597.0000000,cluster_5
392919.0000000,405103.0000000,cluster_5
396150.0000000,430329.0000000,cluster_5
439145.0000000,407748.0000000,cluster_5
401240.0000000,354085.0000000,cluster_5
424228.0000000,442208.0000000,cluster_5
336023.0000000,416862.0000000,cluster_5
351352.0000000,362910.0000000,cluster_5
413549.0000000,408517.0000000,cluster_5
341775.0000000,425156.0000000,cluster_5
424811.0000000,413300.0000000,cluster_5
402677.0000000,412615.0000000,cluster_5
419118.0000000,421655.0000000,cluster_5
354601.0000000,358760.0000000,cluster_5
410682.0000000,349328.0000000,cluster_5
399020.0000000,404042.0000000,cluster_5
392258.0000000,405478.0000000,cluster_5
353941.0000000,399967.0000000,cluster_5
411471.0000000,446824.0000000,cluster_5
397158.0000000,370362.0000000,cluster_5
431117.0000000,394746.0000000,cluster_5
395246.0000000,392783.0000000,cluster_5
400468.0000000,405703.0000000,cluster_5
354094.0000000,424230.0000000,cluster_5
352429.0000000,359750.0000000,cluster_5
358830.0000000,431609.0000000,cluster_5
387039.0000000,365758.0000000,cluster_5
395013.0000000,387179.0000000,cluster_5
400545.0000000,404212.0000000,cluster_5
435067.0000000,403802.0000000,cluster_5
394436.0000000,450912.0000000,cluster_5
376444.0000000,371957.0000000,cluster_5
433463.0000000,410297.0000000,cluster_5
426625.0000000,475977.0000000,cluster_5
424241.0000000,452915.0000000,cluster_5
396520.0000000,405610.0000000,cluster_5
347638.0000000,429109.0000000,cluster_5
374797.0000000,407601.0000000,cluster_5
451670.0000000,388347.0000000,cluster_5
373684.0000000,418326.0000000,cluster_5
412615.0000000,403902.0000000,cluster_5
392428.0000000,402295.0000000,cluster_5
389868.0000000,410718.0000000,cluster_5
383022.0000000,409854.0000000,cluster_5
468350.0000000,395883.0000000,cluster_5
373339.0000000,398565.0000000,cluster_5
383878.0000000,376230.0000000,cluster_5
434815.0000000,388041.0000000,cluster_5
368864.0000000,411216.0000000,cluster_5
321050.0000000,422497.0000000,cluster_5
276794.0000000,384458.0000000,cluster_8
383197.0000000,409869.0000000,cluster_5
381340.0000000,409680.0000000,cluster_5
415521.0000000,368125.0000000,cluster_5
404288.0000000,349685.0000000,cluster_5
367922.0000000,415238.0000000,cluster_5
422056.0000000,382193.0000000,cluster_5
407334.0000000,445969.0000000,cluster_5
373917.0000000,427628.0000000,cluster_5
422261.0000000,374345.0000000,cluster_5
392728.0000000,411341.0000000,cluster_5
336585.0000000,420977.0000000,cluster_5
401730.0000000,354294.0000000,cluster_5
401854.0000000,402867.0000000,cluster_5
401330.0000000,395538.0000000,cluster_5
393903.0000000,387227.0000000,cluster_5
399188.0000000,402459.0000000,cluster_5
389510.0000000,370897.0000000,cluster_5
399858.0000000,403574.0000000,cluster_5
343651.0000000,438750.0000000,cluster_5
388743.0000000,388465.0000000,cluster_5
398246.0000000,406245.0000000,cluster_5
400727.0000000,396769.0000000,cluster_5
399077.0000000,403968.0000000,cluster_5
402071.0000000,427626.0000000,cluster_5
405902.0000000,394724.0000000,cluster_5
383992.0000000,398245.0000000,cluster_5
372230.0000000,412488.0000000,cluster_5
418086.0000000,394699.0000000,cluster_5
400305.0000000,466024.0000000,cluster_5
380458.0000000,329635.0000000,cluster_5
338347.0000000,337961.0000000,cluster_5
411171.0000000,426853.0000000,cluster_5
392447.0000000,408539.0000000,cluster_5
375233.0000000,399429.0000000,cluster_5
385338.0000000,440797.0000000,cluster_5
397764.0000000,406712.0000000,cluster_5
414290.0000000,393146.0000000,cluster_5
394846.0000000,407130.0000000,cluster_5
402252.0000000,414628.0000000,cluster_5
332913.0000000,385678.0000000,cluster_5
396517.0000000,394572.0000000,cluster_5
388479.0000000,343648.0000000,cluster_5
405569.0000000,411933.0000000,cluster_5
444816.0000000,409502.0000000,cluster_5
393659.0000000,439272.0000000,cluster_5
415222.0000000,434798.0000000,cluster_5
396621.0000000,381952.0000000,cluster_5
416893.0000000,347737.0000000,cluster_5
398980.0000000,407667.0000000,cluster_5
404273.0000000,429948.0000000,cluster_5
397851.0000000,400846.0000000,cluster_5
447192.0000000,359893.0000000,cluster_5
350428.0000000,392503.0000000,cluster_5
451853.0000000,420873.0000000,cluster_5
402566.0000000,415798.0000000,cluster_5
362753.0000000,369848.0000000,cluster_5
407188.0000000,396576.0000000,cluster_5
380139.0000000,434251.0000000,cluster_5
409167.0000000,449719.0000000,cluster_5
405470.0000000,392374.0000000,cluster_5
359036.0000000,365793.0000000,cluster_5
398617.0000000,402424.0000000,cluster_5
408714.0000000,391412.0000000,cluster_5
382222.0000000,441817.0000000,cluster_5
403751.0000000,385539.0000000,cluster_5
400548.0000000,402390.0000000,cluster_5
393828.0000000,404314.0000000,cluster_5
373943.0000000,376926.0000000,cluster_5
390182.0000000,360941.0000000,cluster_5
391776.0000000,409868.0000000,cluster_5
342501.0000000,336320.0000000,cluster_5
401923.0000000,417123.0000000,cluster_5
342400.0000000,426090.0000000,cluster_5
405325.0000000,407466.0000000,cluster_5
369480.0000000,377148.0000000,cluster_5
416110.0000000,374296.0000000,cluster_5
401162.0000000,412142.0000000,cluster_5
442931.0000000,430123.0000000,cluster_5
478361.0000000,409520.0000000,cluster_5
401313.0000000,405195.0000000,cluster_5
357466.0000000,354094.0000000,cluster_5
417617.0000000,414816.0000000,cluster_5
417281.0000000,410881.0000000,cluster_5
470047.0000000,410943.0000000,cluster_5
378824.0000000,430343.0000000,cluster_5
369227.0000000,397853.0000000,cluster_5
397918.0000000,462032.0000000,cluster_5
397331.0000000,407010.0000000,cluster_5
427810.0000000,400178.0000000,cluster_5
401708.0000000,409924.0000000,cluster_5
426172.0000000,363147.0000000,cluster_5
401411.0000000,414503.0000000,cluster_5
409823.0000000,412908.0000000,cluster_5
386068.0000000,422517.0000000,cluster_5
398255.0000000,405428.0000000,cluster_5
346358.0000000,384801.0000000,cluster_5
397735.0000000,448097.0000000,cluster_5
348847.0000000,425164.0000000,cluster_5
394761.0000000,461494.0000000,cluster_5
357253.0000000,388075.0000000,cluster_5
402267.0000000,410395.0000000,cluster_5
415233.0000000,441297.0000000,cluster_5
404445.0000000,402466.0000000,cluster_5
408224.0000000,399767.0000000,cluster_5
369044.0000000,371649.0000000,cluster_5
343119.0000000,382074.0000000,cluster_5
416750.0000000,435776.0000000,cluster_5
387103.0000000,401925.0000000,cluster_5
368200.0000000,364844.0000000,cluster_5
393758.0000000,439738.0000000,cluster_5
418623.0000000,404382.0000000,cluster_5
402660.0000000,406054.0000000,cluster_5
427749.0000000,457110.0000000,cluster_5
405356.0000000,391545.0000000,cluster_5
432184.0000000,395118.0000000,cluster_5
322936.0000000,368566.0000000,cluster_5
402710.0000000,424367.0000000,cluster_5
456025.0000000,389630.0000000,cluster_5
395450.0000000,407822.0000000,cluster_5
377941.0000000,403683.0000000,cluster_5
407576.0000000,434017.0000000,cluster_5
348263.0000000,386451.0000000,cluster_5
391966.0000000,387214.0000000,cluster_5
392576.0000000,406460.0000000,cluster_5
380236.0000000,460907.0000000,cluster_5
398153.0000000,407081.0000000,cluster_5
399942.0000000,385908.0000000,cluster_5
398795.0000000,472619.0000000,cluster_5
467535.0000000,416014.0000000,cluster_5
377758.0000000,413906.0000000,cluster_5
398724.0000000,404179.0000000,cluster_5
396710.0000000,378698.0000000,cluster_5
377588.0000000,402670.0000000,cluster_5
408992.0000000,462226.0000000,cluster_5
423371.0000000,373970.0000000,cluster_5
412861.0000000,434751.0000000,cluster_5
403160.0000000,392159.0000000,cluster_5
395168.0000000,404189.0000000,cluster_5
399346.0000000,423786.0000000,cluster_5
409244.0000000,460295.0000000,cluster_5
429515.0000000,393708.0000000,cluster_5
370602.0000000,353215.0000000,cluster_5
356739.0000000,417826.0000000,cluster_5
408147.0000000,436628.0000000,cluster_5
436362.0000000,379677.0000000,cluster_5
399291.0000000,386712.0000000,cluster_5
396081.0000000,396707.0000000,cluster_5
419200.0000000,403389.0000000,cluster_5
383855.0000000,390984.0000000,cluster_5
370252.0000000,347498.0000000,cluster_5
460198.0000000,402706.0000000,cluster_5
418046.0000000,358461.0000000,cluster_5
408500.0000000,393942.0000000,cluster_5
397618.0000000,404912.0000000,cluster_5
392660.0000000,395873.0000000,cluster_5
406739.0000000,400918.0000000,cluster_5
439048.0000000,403700.0000000,cluster_5
392424.0000000,375266.0000000,cluster_5
379128.0000000,418858.0000000,cluster_5
391970.0000000,419802.0000000,cluster_5
389279.0000000,424006.0000000,cluster_5
468907.0000000,448885.0000000,cluster_5
410601.0000000,410653.0000000,cluster_5
396556.0000000,406492.0000000,cluster_5
417795.0000000,405673.0000000,cluster_5
375971.0000000,427549.0000000,cluster_5
414374.0000000,439977.0000000,cluster_5
368363.0000000,409733.0000000,cluster_5
402081.0000000,407514.0000000,cluster_5
399753.0000000,404222.0000000,cluster_5
424840.0000000,479570.0000000,cluster_5
381863.0000000,416651.0000000,cluster_5
394606.0000000,401451.0000000,cluster_5
389520.0000000,406500.0000000,cluster_5
418140.0000000,415328.0000000,cluster_5
387461.0000000,394402.0000000,cluster_5
391384.0000000,413273.0000000,cluster_5
391439.0000000,399819.0000000,cluster_5
365223.0000000,422531.0000000,cluster_5
407189.0000000,437102.0000000,cluster_5
415933.0000000,422485.0000000,cluster_5
402031.0000000,426039.0000000,cluster_5
428513.0000000,456990.0000000,cluster_5
382396.0000000,405483.0000000,cluster_5
368166.0000000,429422.0000000,cluster_5
418636.0000000,440000.0000000,cluster_5
411674.0000000,402377.0000000,cluster_5
424365.0000000,371987.0000000,cluster_5
394159.0000000,411676.0000000,cluster_5
371548.0000000,414612.0000000,cluster_5
460628.0000000,434107.0000000,cluster_5
399717.0000000,403257.0000000,cluster_5
361875.0000000,448199.0000000,cluster_5
393424.0000000,399084.0000000,cluster_5
333682.0000000,401078.0000000,cluster_5
377870.0000000,377550.0000000,cluster_5
405117.0000000,364266.0000000,cluster_5
452398.0000000,378671.0000000,cluster_5
397889.0000000,398501.0000000,cluster_5
424089.0000000,352640.0000000,cluster_5
417494.0000000,392231.0000000,cluster_5
402851.0000000,395579.0000000,cluster_5
376493.0000000,366302.0000000,cluster_5
460684.0000000,371809.0000000,cluster_5
449571.0000000,387141.0000000,cluster_5
405322.0000000,414743.0000000,cluster_5
420489.0000000,448078.0000000,cluster_5
377975.0000000,461076.0000000,cluster_5
492551.0000000,434649.0000000,cluster_5
477323.0000000,384551.0000000,cluster_5
359740.0000000,379592.0000000,cluster_5
429653.0000000,438596.0000000,cluster_5
361814.0000000,411086.0000000,cluster_5
400660.0000000,404811.0000000,cluster_5
410418.0000000,409414.0000000,cluster_5
392162.0000000,355397.0000000,cluster_5
376145.0000000,414107.0000000,cluster_5
371464.0000000,328177.0000000,cluster_5
379593.0000000,380662.0000000,cluster_5
448231.0000000,384406.0000000,cluster_5
404157.0000000,406324.0000000,cluster_5
420616.0000000,401526.0000000,cluster_5
398985.0000000,413427.0000000,cluster_5
400538.0000000,407020.0000000,cluster_5
391530.0000000,398743.0000000,cluster_5
408182.0000000,408351.0000000,cluster_5
435926.0000000,408504.0000000,cluster_5
411090.0000000,435389.0000000,cluster_5
398311.0000000,383357.0000000,cluster_5
409291.0000000,431539.0000000,cluster_5
399460.0000000,399410.0000000,cluster_5
400473.0000000,408327.0000000,cluster_5
399693.0000000,395271.0000000,cluster_5
431437.0000000,436764.0000000,cluster_5
312123.0000000,419763.0000000,cluster_5
411053.0000000,432808.0000000,cluster_5
401616.0000000,404245.0000000,cluster_5
364455.0000000,436191.0000000,cluster_5
407833.0000000,402474.0000000,cluster_5
367864.0000000,442851.0000000,cluster_5
437870.0000000,375761.0000000,cluster_5
308726.0000000,371721.0000000,cluster_5
418996.0000000,389541.0000000,cluster_5
371498.0000000,393120.0000000,cluster_5
407429.0000000,399155.0000000,cluster_5
380749.0000000,403860.0000000,cluster_5
399997.0000000,411205.0000000,cluster_5
377215.0000000,418429.0000000,cluster_5
380202.0000000,396671.0000000,cluster_5
436034.0000000,385951.0000000,cluster_5
395210.0000000,357805.0000000,cluster_5
415136.0000000,446807.0000000,cluster_5
315013.0000000,318367.0000000,cluster_5
372424.0000000,413163.0000000,cluster_5
340966.0000000,420480.0000000,cluster_5
354767.0000000,417464.0000000,cluster_5
387165.0000000,404027.0000000,cluster_5
854654.0000000,549222.0000000,cluster_1
889260.0000000,541423.0000000,cluster_1
870826.0000000,524625.0000000,cluster_1
868025.0000000,569296.0000000,cluster_1
861364.0000000,598127.0000000,cluster_1
825141.0000000,535997.0000000,cluster_1
906640.0000000,587296.0000000,cluster_1
906396.0000000,535803.0000000,cluster_1
887896.0000000,558572.0000000,cluster_1
817776.0000000,525600.0000000,cluster_1
844066.0000000,546029.0000000,cluster_1
848976.0000000,558706.0000000,cluster_1
897131.0000000,604582.0000000,cluster_1
845120.0000000,549830.0000000,cluster_1
872241.0000000,556733.0000000,cluster_1
857818.0000000,534525.0000000,cluster_1
794265.0000000,594573.0000000,cluster_1
857126.0000000,548151.0000000,cluster_1
842786.0000000,614034.0000000,cluster_1
889975.0000000,589361.0000000,cluster_1
841130.0000000,529745.0000000,cluster_1
813561.0000000,583156.0000000,cluster_1
855603.0000000,542414.0000000,cluster_1
887556.0000000,531797.0000000,cluster_1
837032.0000000,509264.0000000,cluster_1
852037.0000000,649724.0000000,cluster_1
793791.0000000,581315.0000000,cluster_1
904450.0000000,533427.0000000,cluster_1
879722.0000000,550246.0000000,cluster_1
839088.0000000,528460.0000000,cluster_1
869369.0000000,536868.0000000,cluster_1
871873.0000000,509094.0000000,cluster_1
900991.0000000,497149.0000000,cluster_1
919544.0000000,541255.0000000,cluster_1
860520.0000000,544023.0000000,cluster_1
863042.0000000,557890.0000000,cluster_1
889805.0000000,522039.0000000,cluster_1
879031.0000000,489881.0000000,cluster_1
852918.0000000,552112.0000000,cluster_1
903840.0000000,586229.0000000,cluster_1
932662.0000000,537069.0000000,cluster_1
908506.0000000,549611.0000000,cluster_1
867533.0000000,542290.0000000,cluster_1
844617.0000000,499013.0000000,cluster_1
862002.0000000,534006.0000000,cluster_1
883981.0000000,607581.0000000,cluster_1
864265.0000000,549505.0000000,cluster_1
883062.0000000,547498.0000000,cluster_1
860870.0000000,546516.0000000,cluster_1
895565.0000000,501871.0000000,cluster_1
843344.0000000,604964.0000000,cluster_1
864059.0000000,545894.0000000,cluster_1
830888.0000000,544022.0000000,cluster_1
858819.0000000,544904.0000000,cluster_1
853562.0000000,531620.0000000,cluster_1
873791.0000000,606643.0000000,cluster_1
859213.0000000,538040.0000000,cluster_1
841843.0000000,503359.0000000,cluster_1
842719.0000000,506205.0000000,cluster_1
847904.0000000,574114.0000000,cluster_1
863859.0000000,546898.0000000,cluster_1
888919.0000000,535805.0000000,cluster_1
855045.0000000,547633.0000000,cluster_1
863102.0000000,545783.0000000,cluster_1
829747.0000000,530312.0000000,cluster_1
850607.0000000,565348.0000000,cluster_1
810277.0000000,520837.0000000,cluster_1
879104.0000000,595389.0000000,cluster_1
840406.0000000,538772.0000000,cluster_1
838367.0000000,536676.0000000,cluster_1
837457.0000000,518745.0000000,cluster_1
861519.0000000,531277.0000000,cluster_1
816056.0000000,542574.0000000,cluster_1
862534.0000000,547936.0000000,cluster_1
808555.0000000,600511.0000000,cluster_1
862571.0000000,550965.0000000,cluster_1
832010.0000000,554080.0000000,cluster_1
882403.0000000,534710.0000000,cluster_1
840020.0000000,568424.0000000,cluster_1
865030.0000000,541150.0000000,cluster_1
846594.0000000,522941.0000000,cluster_1
890223.0000000,556874.0000000,cluster_1
873136.0000000,513309.0000000,cluster_1
846622.0000000,553552.0000000,cluster_1
905770.0000000,531812.0000000,cluster_1
803216.0000000,577565.0000000,cluster_1
914183.0000000,620056.0000000,cluster_1
877510.0000000,555087.0000000,cluster_1
861193.0000000,573954.0000000,cluster_1
840994.0000000,578455.0000000,cluster_1
875640.0000000,561262.0000000,cluster_1
876782.0000000,536438.0000000,cluster_1
849501.0000000,552769.0000000,cluster_1
866973.0000000,550375.0000000,cluster_1
906382.0000000,534459.0000000,cluster_1
822722.0000000,553764.0000000,cluster_1
861656.0000000,545794.0000000,cluster_1
856991.0000000,546255.0000000,cluster_1
865081.0000000,551012.0000000,cluster_1
895680.0000000,609341.0000000,cluster_1
867801.0000000,548156.0000000,cluster_1
846324.0000000,557586.0000000,cluster_1
840059.0000000,534876.0000000,cluster_1
860473.0000000,545982.0000000,cluster_1
937823.0000000,540173.0000000,cluster_1
886532.0000000,500026.0000000,cluster_1
904133.0000000,534915.0000000,cluster_1
880545.0000000,506175.0000000,cluster_1
833499.0000000,504718.0000000,cluster_1
854979.0000000,539793.0000000,cluster_1
818739.0000000,545052.0000000,cluster_1
825596.0000000,639465.0000000,cluster_1
838036.0000000,542999.0000000,cluster_1
846216.0000000,528037.0000000,cluster_1
850790.0000000,525740.0000000,cluster_1
864040.0000000,538985.0000000,cluster_1
869818.0000000,543227.0000000,cluster_1
879309.0000000,561548.0000000,cluster_1
860563.0000000,534839.0000000,cluster_1
846082.0000000,541026.0000000,cluster_1
860151.0000000,543055.0000000,cluster_1
847292.0000000,559228.0000000,cluster_1
838239.0000000,576018.0000000,cluster_1
837307.0000000,548214.0000000,cluster_1
853093.0000000,586321.0000000,cluster_1
884326.0000000,479802.0000000,cluster_1
838978.0000000,622330.0000000,cluster_1
842903.0000000,567914.0000000,cluster_1
832490.0000000,450680.0000000,cluster_1
844948.0000000,563321.0000000,cluster_1
859577.0000000,544625.0000000,cluster_1
908409.0000000,591215.0000000,cluster_1
819843.0000000,570485.0000000,cluster_1
875625.0000000,599766.0000000,cluster_1
887780.0000000,536497.0000000,cluster_1
884613.0000000,507507.0000000,cluster_1
849858.0000000,524682.0000000,cluster_1
846741.0000000,539481.0000000,cluster_1
870630.0000000,516603.0000000,cluster_1
843111.0000000,581603.0000000,cluster_1
869718.0000000,536928.0000000,cluster_1
857648.0000000,511640.0000000,cluster_1
881571.0000000,532467.0000000,cluster_1
860230.0000000,528054.0000000,cluster_1
861966.0000000,562885.0000000,cluster_1
898736.0000000,548642.0000000,cluster_1
961951.0000000,577029.0000000,cluster_1
866878.0000000,501919.0000000,cluster_1
874791.0000000,559085.0000000,cluster_1
874239.0000000,594786.0000000,cluster_1
915504.0000000,527751.0000000,cluster_1
758172.0000000,608152.0000000,cluster_12
859515.0000000,505303.0000000,cluster_1
861033.0000000,507671.0000000,cluster_1
837880.0000000,444574.0000000,cluster_1
827672.0000000,545966.0000000,cluster_1
869960.0000000,562146.0000000,cluster_1
858151.0000000,548242.0000000,cluster_1
877440.0000000,529137.0000000,cluster_1
821835.0000000,564313.0000000,cluster_1
846371.0000000,578530.0000000,cluster_1
829482.0000000,475863.0000000,cluster_1
860507.0000000,526669.0000000,cluster_1
878696.0000000,530134.0000000,cluster_1
837312.0000000,572687.0000000,cluster_1
886773.0000000,509047.0000000,cluster_1
879805.0000000,547494.0000000,cluster_1
859679.0000000,541785.0000000,cluster_1
910683.0000000,612854.0000000,cluster_1
860863.0000000,546060.0000000,cluster_1
874110.0000000,541972.0000000,cluster_1
790149.0000000,565157.0000000,cluster_1
873984.0000000,580836.0000000,cluster_1
873742.0000000,448214.0000000,cluster_1
894785.0000000,440382.0000000,cluster_1
874312.0000000,574582.0000000,cluster_1
879902.0000000,518647.0000000,cluster_1
851462.0000000,526597.0000000,cluster_1
839012.0000000,550376.0000000,cluster_1
808097.0000000,502521.0000000,cluster_1
879500.0000000,590791.0000000,cluster_1
864721.0000000,548447.0000000,cluster_1
866044.0000000,584750.0000000,cluster_1
876151.0000000,582116.0000000,cluster_1
819250.0000000,517655.0000000,cluster_1
807278.0000000,566392.0000000,cluster_1
872033.0000000,558924.0000000,cluster_1
894268.0000000,532597.0000000,cluster_1
846752.0000000,613846.0000000,cluster_1
850478.0000000,566230.0000000,cluster_1
849777.0000000,531138.0000000,cluster_1
823584.0000000,568458.0000000,cluster_1
823202.0000000,619103.0000000,cluster_1
843715.0000000,568319.0000000,cluster_1
861023.0000000,545953.0000000,cluster_1
889743.0000000,560547.0000000,cluster_1
862785.0000000,579661.0000000,cluster_1
880833.0000000,537039.0000000,cluster_1
854374.0000000,550707.0000000,cluster_1
842616.0000000,515205.0000000,cluster_1
860721.0000000,547751.0000000,cluster_1
831024.0000000,505776.0000000,cluster_1
829240.0000000,591428.0000000,cluster_1
860384.0000000,555572.0000000,cluster_1
853348.0000000,525893.0000000,cluster_1
849118.0000000,571562.0000000,cluster_1
856167.0000000,542249.0000000,cluster_1
853874.0000000,560250.0000000,cluster_1
838808.0000000,524944.0000000,cluster_1
814561.0000000,575281.0000000,cluster_1
773292.0000000,531652.0000000,cluster_1
891515.0000000,520429.0000000,cluster_1
805884.0000000,549492.0000000,cluster_1
833437.0000000,556713.0000000,cluster_1
843432.0000000,490725.0000000,cluster_1
791355.0000000,529644.0000000,cluster_1
865157.0000000,562132.0000000,cluster_1
920249.0000000,551171.0000000,cluster_1
808777.0000000,512952.0000000,cluster_1
898916.0000000,630099.0000000,cluster_1
863706.0000000,491401.0000000,cluster_1
857231.0000000,551055.0000000,cluster_1
877413.0000000,541536.0000000,cluster_1
838821.0000000,563842.0000000,cluster_1
854037.0000000,528890.0000000,cluster_1
824475.0000000,518063.0000000,cluster_1
857360.0000000,562228.0000000,cluster_1
856437.0000000,532452.0000000,cluster_1
862117.0000000,600081.0000000,cluster_1
839280.0000000,539324.0000000,cluster_1
885379.0000000,603686.0000000,cluster_1
859185.0000000,553000.0000000,cluster_1
865020.0000000,550686.0000000,cluster_1
882007.0000000,593653.0000000,cluster_1
861027.0000000,546004.0000000,cluster_1
